# Pedigree data for the Lg/Sm mouse advanced intercross line. Each row 
# refers to an individual mouse.
#
# The columns of the table are:
#
#  (1) id (a unique number assigned to each individual)
#  (2) filial generation
#  (3) sex (M = male, F = female)
#  (4) id of father
#  (5) id of mother
#
# Individual identifiers that are given special attention are:
#
#  -9999  genetically identical inbred Sm/j males
#  -9998  genetically identical inbred Lg/j females
#  -9997  genetically identical F1 male offspring from Sm/j x Lg/j cross
#  -9996  genetically identical F1 female offspring from Sm/j x Lg/j cross
#      0  unknown
#
id,generation,sex,sire,dam
39246,F22,F,36445,36644
39259,F22,F,36771,36747
39333,F22,M,36485,37139
39397,F22,F,36783,37057
40055,F22,M,36764,36740
40056,F22,F,36764,36740
41095,F23,F,39186,38558
41665,F23,M,38419,38248
41669,F23,F,38419,38248
41673,F23,M,38475,38198
41675,F23,F,38475,38198
41679,F23,M,38219,38753
41687,F23,F,38424,38558
41701,F23,M,38673,38501
41703,F23,F,38673,38501
41710,F23,M,38722,38229
41716,F23,F,38722,38229
41722,F23,M,38523,38829
41726,F23,F,38523,38829
41737,F23,F,38686,38941
41761,F23,F,38445,38587
41765,F23,M,38445,38587
41771,F23,M,38539,38705
41773,F23,F,38539,38705
41775,F23,M,38556,38184
41776,F23,F,38556,38184
41812,F23,M,38236,38364
41817,F23,F,38236,38364
41821,F23,F,38296,38516
41825,F23,M,38296,38516
41839,F23,F,38346,38456
41841,F23,M,38346,38456
41843,F23,M,38392,38522
41847,F23,F,38392,38522
41853,F23,F,38505,38292
41854,F23,M,38505,38292
41861,F23,F,38510,38233
41869,F23,M,38510,38233
41872,F23,M,38317,38615
41874,F23,F,38317,38615
41881,F23,M,38376,38631
41884,F23,F,38376,38631
41893,F23,M,38409,38769
41900,F23,F,38409,38769
41906,F23,M,38482,38565
41911,F23,M,38578,38373
41916,F23,F,38578,38373
41923,F23,M,38635,38416
41929,F23,F,38635,38416
41933,F23,M,38693,38384
41935,F23,M,38693,38384
41939,F23,F,38712,38420
41952,F23,M,38765,38279
41957,F23,F,38806,38596
41959,F23,M,38806,38596
41967,F23,M,38811,38215
41968,F23,F,38811,38215
41977,F23,F,38836,38701
41982,F23,M,38836,38701
41985,F23,F,38250,38925
41988,F23,M,38250,38925
41998,F23,M,38927,38741
42011,F23,M,38239,38301
42025,F23,F,38370,38193
42028,F23,F,38370,38193
42030,F23,M,38202,38444
42033,F23,F,38202,38444
42042,F23,M,38426,38350
42051,F23,F,38426,38350
42059,F23,M,38284,38697
42063,F23,F,38284,38697
42066,F23,F,38359,38690
42068,F23,M,38359,38690
42079,F23,M,38653,38316
42084,F23,F,38653,38316
42086,F23,F,38439,38797
42100,F23,M,38590,38793
42114,F23,F,38946,38174
42116,F23,F,38239,38301
42128,F23,F,38760,38527
42129,F23,F,38760,38527
42156,F23,F,38772,38343
42158,F23,M,38772,38343
42161,F23,M,38772,38343
42165,F23,M,38277,38431
42168,F23,F,38277,38431
42227,F23,F,38190,38454
42228,F23,M,38190,38454
42232,F23,M,38190,38454
42241,F23,F,38208,38412
42242,F23,M,38208,38412
42249,F23,F,38228,38776
42257,F23,M,38799,38649
42262,F23,F,38799,38649
42268,F23,M,38529,38856
42271,F23,F,38529,38856
42276,F23,F,38329,38967
42282,F23,M,38329,38967
42290,F23,M,39004,38805
42293,F23,F,39004,38805
42327,F23,F,38450,39052
42333,F23,F,38735,39125
42336,F23,M,38735,39125
42347,F23,F,39116,38625
42372,F23,F,39035,38664
42373,F23,M,39035,38664
42383,F23,F,39051,38375
42389,F23,M,39051,38375
42394,F23,F,39093,38738
42396,F23,M,39093,38738
42399,F23,M,39333,40056
42400,F23,M,39333,40056
42423,F23,F,38699,38810
42428,F23,M,38699,38810
42432,F23,M,38628,39003
42437,F23,F,38467,39036
42438,F23,M,38467,39036
42447,F23,F,39135,39259
42452,F23,M,39135,39259
42459,F23,M,39186,39246
42464,F23,M,39239,39181
42469,F23,F,39239,39181
42470,F23,M,39239,39181
42476,F23,M,40055,39397
42479,F23,F,40055,39397
42500,F23,F,38646,38953
42504,F23,M,38646,38953
42507,F23,M,38559,39088
42508,F23,F,38559,39088
42516,F23,M,38682,39140
42520,F23,F,38682,39140
42618,F23,M,38488,38659
42620,F23,F,38488,38659
42707,F23,M,38165,38584
42713,F23,F,38165,38584
42776,F23,F,38828,38719
42779,F23,M,38828,38719
42784,F23,M,38963,38675
42789,F23,F,38963,38675
42856,F23,M,39224,38684
42858,F23,F,39224,38684
42887,F23,M,38605,38267
42888,F23,F,38605,38267
42982,F23,F,39040,38163
42984,F23,M,39040,38163
42988,F23,F,38628,38833
43040,F23,M,38744,38255
43108,F23,F,38662,38492
43133,F23,F,38352,38206
43136,F23,M,38352,38206
44125,F24,F,41679,42025
44135,F24,M,41679,42025
44136,F24,M,41775,42033
44139,F24,F,41775,42033
44141,F24,F,41775,42033
44147,F24,M,41775,42033
44151,F24,M,41935,42066
44155,F24,F,41935,42066
44163,F24,F,42428,42028
44168,F24,F,42428,42028
44169,F24,M,42428,42028
44171,F24,F,42242,42508
44172,F24,M,42242,42508
44177,F24,M,42242,42508
44185,F24,M,42400,42620
44186,F24,F,42400,42620
44189,F24,F,42707,41916
44195,F24,M,42707,41916
44207,F24,M,41911,41839
44208,F24,M,41911,41839
44211,F24,F,41998,41737
44214,F24,M,41998,41737
44218,F24,F,41710,42116
44222,F24,M,41710,42116
44228,F24,F,41701,42128
44232,F24,M,41701,42128
44239,F24,M,42165,41716
44242,F24,F,42165,41716
44251,F24,F,41825,42276
44253,F24,F,41825,42276
44254,F24,M,41825,42276
44256,F24,F,41673,42227
44258,F24,M,41673,42227
44263,F24,M,42282,42129
44268,F24,M,42282,42129
44273,F24,F,42068,42372
44276,F24,F,42068,42372
44283,F24,M,42068,42372
44286,F24,M,42399,41669
44289,F24,F,42399,41669
44293,F24,M,42784,42327
44294,F24,F,42784,42327
44299,F24,F,41982,41773
44300,F24,M,41982,41773
44306,F24,M,41812,42114
44312,F24,F,41812,42114
44316,F24,M,42059,41817
44319,F24,F,42059,41817
44322,F24,F,42059,41817
44329,F24,F,41771,42063
44333,F24,M,41771,42063
44342,F24,M,41923,42293
44351,F24,F,42257,42084
44353,F24,M,42257,42084
44354,F24,F,42257,42084
44358,F24,F,41665,42347
44360,F24,M,41665,42347
44362,F24,F,41665,42347
44373,F24,M,42228,42394
44381,F24,F,42228,42394
44387,F24,F,42389,41874
44389,F24,F,42389,41874
44393,F24,M,42389,41874
44397,F24,M,41893,42447
44399,F24,M,41893,42447
44402,F24,F,41893,42447
44410,F24,F,41906,42469
44413,F24,M,41906,42469
44424,F24,F,41959,42423
44426,F24,M,41959,42423
44435,F24,M,42438,42333
44444,F24,M,42336,42479
44445,F24,F,42336,42479
44446,F24,M,42336,42479
44453,F24,M,42459,41675
44455,F24,F,42459,41675
44463,F24,F,42464,41861
44465,F24,M,42464,41861
44466,F24,F,42464,41861
44470,F24,F,42396,42500
44471,F24,M,42396,42500
44475,F24,M,42042,42713
44477,F24,F,42042,42713
44480,F24,M,42476,42789
44484,F24,F,42476,42789
44493,F24,M,42887,43108
44510,F24,F,41765,41977
44519,F24,M,41952,41985
44525,F24,M,41967,41687
44526,F24,M,41967,41687
44529,F24,F,41967,41687
44539,F24,F,42100,41884
44541,F24,M,42100,41884
44545,F24,M,42161,41929
44548,F24,F,42161,41929
44549,F24,F,42161,41929
44559,F24,M,41881,42241
44563,F24,F,41881,42241
44568,F24,F,41722,42520
44573,F24,M,41722,42520
44576,F24,F,42504,41968
44578,F24,M,42504,41968
44589,F24,M,42618,41900
44590,F24,F,42618,41900
44591,F24,F,42618,41900
44593,F24,M,42984,42776
44598,F24,F,42984,42776
44600,F24,F,42856,43133
44604,F24,M,42856,43133
44607,F24,F,42856,43133
44622,F24,M,41843,41703
44626,F24,F,41843,41703
44632,F24,F,42030,41761
44638,F24,M,42030,41761
44639,F24,M,42030,41761
44645,F24,M,41854,42262
44648,F24,F,41869,42437
44650,F24,M,41869,42437
44673,F24,F,42779,42888
44675,F24,M,42779,42888
44678,F24,F,42779,42888
44755,F24,M,42516,41776
44757,F24,M,42516,41776
44760,F24,F,42516,41776
44772,F24,M,43136,42982
44808,F24,M,42373,41957
44810,F24,F,42373,41957
44814,F24,F,42373,41957
44821,F24,M,42232,42858
44827,F24,F,42232,42858
44830,F24,F,42232,42858
44833,F24,F,43040,42988
44895,F24,M,41841,41095
44899,F24,F,41841,41095
44903,F24,M,42268,42051
44905,F24,M,42290,41821
44907,F24,F,42290,41821
44963,F24,M,42158,41726
44968,F24,M,42470,41939
44991,F24,F,41933,41853
45007,F24,F,42079,42383
45010,F24,M,42079,42383
45016,F24,F,42507,42156
45097,F24,M,41988,42086
45101,F24,F,41988,42086
45196,F24,F,42432,42249
45199,F24,F,42432,42249
45203,F24,M,42432,42249
45232,F24,M,41872,42271
45262,F24,F,42452,42168
45263,F24,M,42452,42168
45275,F24,M,42011,41847
45276,F24,F,42011,41847
46272,F25,M,44135,44168
46275,F25,F,44135,44168
46286,F25,M,44195,44155
46287,F25,F,44195,44155
46289,F25,F,44195,44155
46294,F25,F,44413,44354
46299,F25,F,44493,44358
46300,F25,M,44493,44358
46306,F25,M,44526,44125
46307,F25,F,44526,44125
46311,F25,F,44526,44125
46317,F25,F,44353,44607
46331,F25,F,44300,44455
46334,F25,M,44300,44455
46337,F25,M,44300,44455
46346,F25,F,44147,44470
46352,F25,M,44147,44470
46359,F25,F,44316,44294
46361,F25,M,44316,44294
46364,F25,F,44316,44294
46370,F25,F,44232,44445
46376,F25,F,44397,44289
46378,F25,M,44397,44289
46383,F25,F,44435,44381
46386,F25,M,44435,44381
46390,F25,M,44444,44410
46391,F25,F,44444,44410
46399,F25,M,44480,44424
46402,F25,F,44480,44424
46408,F25,M,44525,44256
46414,F25,F,44465,44529
46415,F25,M,44465,44529
46425,F25,F,44475,44510
46428,F25,M,44475,44510
46433,F25,M,44650,44548
46439,F25,M,44650,44548
46446,F25,F,44151,44678
46450,F25,M,44151,44678
46466,F25,F,44968,44273
46468,F25,M,44968,44273
46474,F25,F,45010,44830
46479,F25,M,45010,44830
46486,F25,M,45275,45101
46488,F25,M,45275,45101
46489,F25,F,45275,45101
46506,F25,M,44222,44163
46507,F25,F,44222,44163
46509,F25,M,44222,44163
46517,F25,F,44239,44276
46528,F25,F,44136,44299
46529,F25,M,44136,44299
46532,F25,F,44136,44299
46539,F25,M,44263,44463
46542,F25,F,44263,44463
46550,F25,F,44399,44186
46553,F25,F,44399,44186
46555,F25,M,44399,44186
46562,F25,F,44471,44329
46565,F25,M,44471,44329
46568,F25,F,44185,44463
46569,F25,M,44185,44463
46576,F25,M,44214,44598
46577,F25,F,44214,44598
46580,F25,M,44214,44598
46585,F25,M,44541,44362
46587,F25,M,44541,44362
46596,F25,F,44545,44312
46601,F25,M,44545,44312
46606,F25,F,44573,44466
46609,F25,M,44573,44466
46613,F25,M,44578,44319
46615,F25,M,44578,44319
46620,F25,F,44578,44319
46624,F25,F,44604,44539
46627,F25,F,44604,44539
46633,F25,M,44604,44539
46637,F25,M,44306,44648
46642,F25,F,44306,44648
46651,F25,M,44286,44626
46657,F25,F,44286,44626
46664,F25,M,44177,44632
46672,F25,F,44177,44632
46677,F25,M,44639,44673
46678,F25,M,44639,44673
46681,F25,F,44639,44673
46685,F25,M,44675,44549
46690,F25,F,44675,44549
46697,F25,F,44645,44760
46708,F25,M,44772,44171
46717,F25,F,44559,44833
46719,F25,M,44559,44833
46725,F25,F,44821,44211
46734,F25,F,44895,44351
46737,F25,M,44895,44351
46738,F25,M,44895,44351
46745,F25,F,44808,45016
46746,F25,M,44808,45016
46750,F25,F,44808,45016
46758,F25,M,45203,45262
46760,F25,F,45203,45262
46762,F25,M,45203,45262
46768,F25,F,45263,44991
46772,F25,F,45263,44991
46798,F25,F,44208,44189
46799,F25,M,44208,44189
46802,F25,M,44208,44189
46806,F25,F,44172,44218
46809,F25,M,44172,44218
46824,F25,F,44342,44141
46826,F25,F,44342,44141
46829,F25,F,44360,44387
46831,F25,M,44360,44387
46835,F25,F,44207,44591
46836,F25,M,44207,44591
46842,F25,M,44519,44563
46843,F25,M,44519,44563
46845,F25,F,44519,44563
46851,F25,M,44258,44568
46856,F25,F,44258,44568
46865,F25,M,44373,44576
46877,F25,M,44755,44322
46886,F25,F,44169,44827
46888,F25,M,44169,44827
46894,F25,F,45097,44600
46897,F25,M,45097,44600
46900,F25,F,45097,44600
46935,F25,M,44426,44402
46936,F25,M,44426,44402
46939,F25,M,44589,44477
46950,F25,M,44254,44810
46952,F25,M,44254,44810
46960,F25,F,44903,44814
46965,F25,M,44903,44814
47019,F25,F,44593,44242
47023,F25,M,44593,44242
47026,F25,F,44593,44242
47033,F25,F,44453,44228
47036,F25,F,44453,44228
47077,F25,M,44333,44253
47079,F25,M,44333,44253
47081,F25,F,44333,44253
47085,F25,M,44905,45196
47088,F25,F,44905,45196
47157,F25,F,44393,44139
47158,F25,M,44393,44139
47160,F25,F,44446,44484
47161,F25,F,44446,44484
47164,F25,M,45232,45276
47169,F25,M,45232,45276
47218,F25,F,44638,44251
47220,F25,F,44638,44251
47223,F25,M,44638,44251
47260,F25,F,44757,45007
47263,F25,M,44757,45007
47303,F25,M,44293,44907
47305,F25,F,44293,44907
47306,F25,F,44293,44907
47475,F25,F,44963,45199
47483,F25,M,44963,45199
47583,F25,F,44622,44590
47586,F25,M,44622,44590
47588,F25,F,44622,44590
47675,F25,M,44283,44389
47676,F25,M,44283,44389
47684,F25,F,44268,44899
47685,F25,F,44268,44899
47400,F26,M,46300,47088
47401,F26,F,46843,46900
48705,F26,M,46950,46359
48714,F26,F,46479,47157
48721,F26,M,46479,47157
48772,F26,M,46450,46331
48776,F26,F,46450,46331
48781,F26,F,47077,46383
48783,F26,M,47077,46383
48785,F26,M,47077,46383
48786,F26,M,46719,47081
48791,F26,F,46719,47081
48799,F26,M,46762,46681
48800,F26,F,46762,46681
48810,F26,F,46843,46672
48813,F26,M,46580,47218
48816,F26,M,46580,47218
48818,F26,F,46580,47218
48821,F26,M,47223,47588
48822,F26,F,47223,47588
48825,F26,F,47223,47588
48830,F26,M,46399,46299
48834,F26,F,46399,46299
48838,F26,F,47169,46391
48854,F26,M,46272,46627
48857,F26,F,46286,46725
48863,F26,M,46286,46725
48873,F26,F,46361,46606
48877,F26,M,46361,46606
48884,F26,F,46565,46577
48892,F26,F,46569,46311
48896,F26,M,46569,46311
48903,F26,F,46415,46596
48904,F26,M,46415,46596
48916,F26,M,46609,46402
48919,F26,F,46609,46402
48923,F26,F,46677,46294
48924,F26,M,46677,46294
48930,F26,F,46677,46294
48933,F26,F,46677,46294
48937,F26,F,46685,46768
48941,F26,M,46685,46768
48960,F26,F,46708,46624
48963,F26,F,46802,46446
48967,F26,F,46802,46446
48969,F26,M,46802,46446
48971,F26,M,46738,46568
48972,F26,F,46738,46568
48980,F26,F,46506,46553
48988,F26,F,46509,46376
48990,F26,M,46509,46376
48994,F26,M,46352,46894
48998,F26,M,46831,46734
48999,F26,M,46831,46734
49007,F26,F,46831,46734
49009,F26,F,46836,46717
49012,F26,M,46836,46717
49016,F26,M,46585,46845
49019,F26,F,46585,46845
49024,F26,F,46613,46829
49032,F26,F,46877,46364
49037,F26,M,46877,46364
49039,F26,F,46877,46364
49042,F26,F,46888,46760
49057,F26,F,46758,46642
49064,F26,M,46386,46960
49070,F26,F,46386,46960
49073,F26,M,46851,46835
49074,F26,F,46851,46835
49081,F26,F,46851,46835
49084,F26,M,46952,46745
49087,F26,F,46952,46745
49089,F26,M,47023,47026
49105,F26,F,46865,47033
49108,F26,M,46865,47033
49125,F26,M,47079,46856
49129,F26,F,46433,47160
49139,F26,M,46809,47220
49140,F26,F,46809,47220
49144,F26,M,47303,47475
49151,F26,F,47303,47475
49157,F26,M,47483,47305
49162,F26,F,47483,47305
49168,F26,F,47675,47583
49170,F26,M,47675,47583
49173,F26,M,47586,47685
49189,F26,M,46306,46275
49199,F26,M,46428,46466
49209,F26,M,46488,46370
49211,F26,F,46488,46370
49213,F26,M,46334,46697
49215,F26,F,46334,46697
49216,F26,F,46529,46307
49222,F26,M,46529,46307
49223,F26,F,46529,46307
49233,F26,F,46539,46425
49235,F26,M,46539,46425
49239,F26,M,46378,46657
49245,F26,M,46378,46657
49246,F26,F,46378,46657
49251,F26,M,46576,46517
49253,F26,F,46576,46517
49255,F26,F,46576,46517
49262,F26,M,46587,46289
49264,F26,F,46587,46289
49268,F26,F,46633,46474
49269,F26,M,46633,46474
49277,F26,F,46633,46474
49283,F26,F,46439,46550
49284,F26,M,46439,46550
49292,F26,M,46664,46562
49294,F26,M,46664,46562
49296,F26,F,46664,46562
49300,F26,M,46737,46528
49303,F26,F,46737,46528
49307,F26,M,46746,46287
49312,F26,F,46746,46287
49314,F26,M,46799,46886
49321,F26,F,46799,46886
49323,F26,M,46799,46886
49325,F26,M,46337,46507
49338,F26,F,46615,46798
49339,F26,F,46615,46798
49342,F26,F,46615,46798
49344,F26,M,46615,46798
49350,F26,M,46939,46542
49352,F26,F,46939,46542
49357,F26,M,46965,46826
49361,F26,F,46965,46826
49364,F26,M,46965,46826
49365,F26,M,47085,47161
49370,F26,M,47085,47161
49371,F26,F,47085,47161
49380,F26,M,47676,47684
49393,F26,M,46300,46900
49405,F26,M,46601,46806
49407,F26,F,46601,46806
49411,F26,F,46678,47019
49413,F26,M,46678,47019
49434,F26,M,47164,46620
49437,F26,F,47164,46620
49439,F26,M,47164,46620
49473,F26,F,46637,46772
49475,F26,M,46637,46772
49479,F26,F,46637,46772
49514,F26,M,46408,46489
49516,F26,F,46408,46489
49521,F26,M,46486,46346
49524,F26,F,46486,46346
49554,F26,F,47263,47306
49556,F26,M,47263,47306
49643,F26,M,46842,46532
49645,F26,F,46842,46532
49675,F26,F,47158,47260
49676,F26,M,47158,47260
49695,F26,M,46897,46317
49697,F26,F,46897,46317
49704,F26,M,46936,46414
49705,F26,F,46936,46414
49732,F26,M,46468,46750
49738,F26,F,46468,46750
49742,F26,M,46651,46690
49749,F26,M,46651,46690
49751,F26,F,46390,46824
49754,F26,M,46390,46824
49785,F26,M,46555,47088
50000,F26,F,46935,47036
50829,F27,M,48830,48930
50833,F27,F,48772,48903
50835,F27,M,48772,48903
50840,F27,F,48813,49057
50842,F27,M,48813,49057
50846,F27,F,48854,48884
50853,F27,M,48854,48884
50858,F27,M,48896,48857
50859,F27,F,48896,48857
50863,F27,F,48721,49019
50864,F27,M,48721,49019
50865,F27,M,48721,49019
50873,F27,M,49213,49303
50876,F27,M,49235,48834
50879,F27,F,49235,48834
50882,F27,F,49235,48834
50888,F27,F,49300,48873
50893,F27,M,49300,48873
50898,F27,M,48969,49338
50899,F27,F,48969,49338
50903,F27,F,48969,49338
50910,F27,F,49125,49223
50912,F27,M,49125,49223
50913,F27,M,49125,49223
50917,F27,M,49380,48800
50920,F27,F,49380,48800
50923,F27,F,49380,48800
50924,F27,M,49037,49339
50937,F27,M,49189,49473
50940,F27,F,49189,49473
50959,F27,M,49704,49645
50962,F27,F,49704,49645
50968,F27,F,48971,48714
50969,F27,M,48971,48714
50979,F27,M,48994,48988
50982,F27,F,48994,48988
50987,F27,F,48994,48988
50989,F27,M,49323,49312
50994,F27,M,49323,49312
50997,F27,F,49323,49312
50998,F27,M,49325,49296
51003,F27,M,49325,49296
51007,F27,F,49325,49296
51014,F27,M,49439,49321
51016,F27,F,49439,49321
51020,F27,M,49439,49321
51025,F27,F,49357,49140
51027,F27,M,49357,49140
51038,F27,M,48916,49168
51039,F27,F,48916,49168
51041,F27,F,48916,49168
51070,F27,F,48799,49070
51071,F27,M,48799,49070
51080,F27,M,49089,48963
51083,F27,F,49089,48963
51089,F27,M,49170,49215
51092,F27,M,49170,49215
51094,F27,F,49170,49215
51100,F27,M,49173,48776
51107,F27,M,49173,48776
51110,F27,M,49209,48892
51111,F27,F,49209,48892
51116,F27,M,49245,49162
51117,F27,F,49245,49162
51121,F27,F,49245,49162
51127,F27,F,49262,49129
51134,F27,F,49294,49024
51136,F27,M,49294,49024
51142,F27,F,48924,49246
51145,F27,M,48924,49246
51151,F27,F,49307,49087
51155,F27,M,49307,49087
51161,F27,F,48998,49352
51164,F27,M,48998,49352
51172,F27,F,49344,49216
51176,F27,M,49344,49216
51183,F27,F,49064,49211
51190,F27,F,49064,49211
51191,F27,M,49064,49211
51196,F27,M,49350,48791
51198,F27,F,49350,48791
51199,F27,F,49364,48781
51208,F27,F,49370,49009
51211,F27,M,49370,49009
51214,F27,M,49370,49009
51226,F27,F,49139,49277
51231,F27,M,48816,49371
51235,F27,F,48816,49371
51239,F27,M,49393,48818
51241,F27,M,49393,48818
51245,F27,M,49434,49268
51250,F27,F,49434,49268
51251,F27,F,49199,49479
51264,F27,M,49514,49361
51268,F27,F,49514,49361
51272,F27,M,49521,49411
51274,F27,F,49521,49411
51276,F27,F,49521,49411
51281,F27,F,48785,49516
51285,F27,M,48785,49516
51287,F27,F,48785,49516
51297,F27,M,49269,49554
51305,F27,M,48783,49516
51313,F27,F,49643,49039
51321,F27,M,49108,49705
51323,F27,F,49108,49705
51327,F27,F,49108,49705
51331,F27,F,48904,49738
51332,F27,M,48904,49738
51337,F27,M,49732,49675
51344,F27,F,49754,49437
51346,F27,M,49754,49437
51352,F27,F,49754,49437
51356,F27,M,48786,49751
51358,F27,F,48786,49751
51367,F27,F,49785,49524
51374,F27,M,49785,49524
51377,F27,M,49742,50000
51379,F27,F,49742,50000
51381,F27,M,49742,50000
51398,F27,M,48990,49007
51400,F27,F,48990,49007
51405,F27,F,49073,48967
51407,F27,M,49073,48967
51417,F27,F,48821,49151
51419,F27,M,49222,48937
51421,F27,F,49222,48937
51424,F27,F,49365,48980
51426,F27,M,49365,48980
51447,F27,F,49284,48822
51451,F27,F,49284,48822
51454,F27,M,49284,48822
51459,F27,M,49292,49105
51463,F27,F,49292,49105
51467,F27,M,48999,49253
51475,F27,F,48999,49253
51477,F27,M,48999,49253
51507,F27,M,49239,49255
51509,F27,F,48705,49081
51513,F27,M,49084,49407
51516,F27,F,49084,49407
51574,F27,F,49314,49032
51577,F27,M,49314,49032
51579,F27,F,49405,49233
51581,F27,M,49405,49233
51613,F27,F,49475,48919
51617,F27,M,49475,48919
51633,F27,F,48941,49697
51634,F27,M,48941,49697
51649,F27,F,49413,48960
51667,F27,M,49144,49042
51669,F27,F,49144,49042
51674,F27,F,49012,49264
51676,F27,M,49012,49264
51686,F27,M,49676,48923
51694,F27,M,49157,49283
51726,F27,F,48863,48972
51729,F27,M,48863,48972
51735,F27,M,48877,48838
51739,F27,F,48877,48838
51743,F27,F,49016,48825
51749,F27,M,49016,48825
51807,F27,F,49749,49074
51810,F27,M,49749,49074
51914,F27,F,47400,47401
51916,F27,F,47400,47401
52021,F27,M,49251,48810
52143,F27,F,49695,48933
52144,F27,M,49695,48933
52240,F27,M,49556,49342
52242,F27,F,49556,49342
53892,F28,F,50864,51016
53893,F28,M,50864,51016
53899,F28,M,50865,51424
53903,F28,F,50865,51424
53906,F28,M,50865,51424
53909,F28,F,51116,51025
53911,F28,M,51116,51025
53916,F28,M,51116,51025
53921,F28,F,51003,51041
53925,F28,F,51003,51041
53939,F28,M,51346,50833
53944,F28,F,51346,50833
53949,F28,M,51321,51405
53952,F28,F,51321,51405
53953,F28,F,51321,51405
53973,F28,M,51305,50863
53977,F28,M,51191,51313
53978,F28,F,51191,51313
53983,F28,F,51191,51313
53995,F28,F,51014,51198
53996,F28,M,51014,51198
54006,F28,M,50898,51323
54007,F28,F,50898,51323
54011,F28,F,50898,51323
54012,F28,M,50998,51127
54025,F28,F,52021,51669
54026,F28,F,52021,51669
54027,F28,M,52021,51669
54029,F28,F,51398,50923
54039,F28,M,51398,50923
54046,F28,M,50853,50962
54049,F28,F,50853,50962
54055,F28,M,51749,50903
54056,F28,F,51749,50903
54065,F28,F,50979,51400
54069,F28,M,50979,51400
54070,F28,M,51407,50920
54077,F28,M,51407,50920
54083,F28,F,51089,51161
54085,F28,M,51089,51161
54089,F28,M,51080,51183
54093,F28,F,51080,51183
54096,F28,F,51080,51183
54099,F28,F,50873,51199
54102,F28,M,50873,51199
54111,F28,F,51581,50940
54113,F28,M,51581,50940
54122,F28,M,51020,51352
54127,F28,M,50913,51331
54128,F28,F,50913,51331
54135,F28,M,51264,50879
54136,F28,M,51264,50879
54139,F28,F,51264,50879
54146,F28,M,51686,51327
54149,F28,F,51686,51327
54151,F28,M,51686,51327
54156,F28,F,51332,51039
54157,F28,M,51332,51039
54171,F28,F,50969,51358
54177,F28,M,51377,51613
54181,F28,F,51377,51613
54210,F28,F,50858,51516
54217,F28,F,51092,51208
54219,F28,M,51092,51208
54226,F28,F,51145,51268
54228,F28,M,51145,51268
54242,F28,M,50994,50882
54243,F28,F,50994,50882
54246,F28,F,51164,51281
54248,F28,M,51164,51281
54249,F28,M,51164,51281
54253,F28,M,51676,51344
54255,F28,F,51676,51344
54256,F28,F,51676,51344
54266,F28,F,51176,50982
54270,F28,M,51176,50982
54273,F28,F,51196,51251
54275,F28,M,51196,51251
54289,F28,M,50912,50997
54297,F28,F,50912,50997
54303,F28,M,51426,51235
54304,F28,F,51426,51235
54309,F28,F,51694,51142
54313,F28,M,51694,51142
54318,F28,M,50917,51276
54319,F28,F,50917,51276
54324,F28,M,52240,52143
54327,F28,F,52240,52143
54334,F28,F,52144,52242
54337,F28,M,52144,52242
54342,F28,F,51337,51417
54343,F28,F,51337,51417
54345,F28,M,51337,51417
54352,F28,M,51810,50910
54357,F28,F,51810,50910
54360,F28,F,51374,51190
54361,F28,M,51374,51190
54395,F28,F,51356,51914
54397,F28,M,51356,51914
54408,F28,F,51459,51509
54411,F28,M,51459,51509
54415,F28,F,51100,51463
54417,F28,M,51100,51463
54423,F28,M,51038,51367
54431,F28,F,50937,51172
54432,F28,M,50937,51172
54434,F28,F,50937,51172
54438,F28,F,51577,51447
54444,F28,M,51577,51447
54449,F28,F,50835,51916
54451,F28,M,50835,51916
54452,F28,M,50835,51916
54460,F28,F,51107,51726
54463,F28,F,51107,51726
54465,F28,F,51735,51083
54466,F28,F,51735,51083
54472,F28,M,51735,51083
54476,F28,F,51245,51674
54479,F28,M,51245,51674
54487,F28,F,50959,51807
54517,F28,F,50893,50840
54518,F28,M,50893,50840
54525,F28,M,51617,51421
54532,F28,M,51477,51111
54536,F28,F,51477,51111
54541,F28,M,51467,51574
54543,F28,F,51467,51574
54544,F28,F,51231,51633
54548,F28,M,51231,51633
54574,F28,F,51381,50888
54575,F28,M,51381,50888
54588,F28,M,51729,51274
54589,F28,F,51729,51274
54591,F28,F,51729,51274
54597,F28,M,51513,51451
54600,F28,F,51513,51451
54605,F28,M,51634,51151
54610,F28,F,51634,51151
54636,F28,M,50989,51743
54642,F28,F,50989,51743
54644,F28,M,51507,51094
54645,F28,F,51507,51094
54658,F28,M,50876,51070
54662,F28,F,50876,51070
54667,F28,F,51027,51226
54673,F28,M,51027,51226
54733,F28,F,51110,50968
54735,F28,M,51110,50968
54805,F28,M,51272,51475
54806,F28,F,51272,51475
54813,F28,F,50829,51739
54814,F28,M,50829,51739
54819,F28,M,51419,50899
54823,F28,F,51419,50899
54853,F28,F,51285,51633
54855,F28,M,51285,51633
54856,F28,F,51285,51633
54936,F28,F,51297,51121
54938,F28,F,51297,51121
54963,F28,M,51136,51379
54965,F28,F,51136,51379
54966,F28,M,51136,51379
54968,F28,F,51136,51379
54969,F28,M,51211,51250
54973,F28,F,51211,51250
54975,F28,M,51211,51250
54978,F28,M,50924,51579
54980,F28,M,50924,51579
55118,F28,M,51239,50846
55119,F28,F,51239,50846
55169,F28,M,51667,51287
55171,F28,M,51667,51287
55173,F28,M,51155,51117
